Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
4730;0.358726;-0.222270;1.632865;-0.214699;2.110059;0.520471;1.096752;0.499357;0.700560;-0.308504
4740;0.777085;0.293033;0.568739;-1.531390;0.690503;1.074849;1.796567;-0.333827;-0.682049;1.490165
4750;0.030034;0.434011;0.145485;0.392144;0.100503;2.022417;-0.456315;0.964640;-0.884196;-0.194115
4760;0.808721;0.548108;0.795480;-0.180480;0.069921;0.654103;1.505756;1.793965;0.108848;0.561982
4770;1.783799;0.479547;-0.268976;0.945881;0.910654;0.378930;0.633034;0.214981;2.124939;-0.050737
4780;0.190058;1.262021;1.527454;-0.237619;0.001791;1.139444;0.560295;0.551461;0.568128;0.101508
4790;-0.103227;0.344980;0.664849;-0.336903;0.936096;1.816269;-0.152470;1.491867;0.540693;0.869816
4800;1.677836;1.813714;-0.168589;0.199398;1.403561;1.061071;0.709378;0.260707;0.217569;0.656801
4810;0.844342;0.953293;0.844291;0.791935;-0.303603;0.512198;1.154621;0.127007;-0.478230;-0.452273
4820;-0.401442;-0.907340;2.219291;1.171445;0.912992;0.926043;2.264420;1.152157;0.753092;0.643472
4830;0.080256;0.695736;0.805188;1.181977;-0.375963;1.883779;0.220280;0.350629;1.909182;0.541012
4840;-0.418301;1.095190;0.076478;1.475076;0.965571;0.663873;2.327515;-0.309680;0.854044;-0.069554
4850;0.243297;1.276752;1.810697;0.825453;1.040593;1.894872;1.019173;0.563712;1.648854;1.067027
4860;1.032946;0.902656;0.199287;-0.620793;1.271588;0.379307;-0.069591;0.833779;0.368465;0.145443
4870;-0.322803;-0.128379;0.787230;0.749804;1.523499;1.173019;1.847628;1.003234;1.104317;0.127313
4880;0.035904;1.458156;0.923195;-0.340395;0.611416;0.364521;0.260534;0.185832;1.249087;1.127610
4890;-0.094112;0.548882;0.403645;0.086716;1.392288;-0.015760;1.368174;0.876791;0.839941;0.284786
4900;0.749622;0.354795;1.411461;-0.340772;0.519487;0.681991;0.358131;-0.541610;0.800775;-0.284961
4910;-0.410551;-0.543414;1.198841;1.303984;1.255057;1.496563;0.655889;1.233792;-0.291858;0.443539
4920;0.755993;0.016582;1.594222;-0.138912;0.793621;0.384008;0.101415;-0.254810;0.800823;0.010316
4930;0.968401;1.565930;1.272952;0.629845;0.113423;0.455169;-0.148194;-0.232233;1.148414;1.104320
4940;0.075182;0.716594;1.662999;0.769639;1.227967;0.176722;0.430298;1.093197;0.217485;0.941020
4950;0.161457;0.519566;0.675141;-1.015617;0.673329;-0.175600;0.325575;0.380693;-0.008507;-0.658195
4960;1.240130;0.391358;0.896249;-0.230788;0.418056;0.899458;-0.044395;0.238790;-0.316047;1.698389
4970;1.248075;0.544665;0.256084;0.718055;1.065711;-0.308475;0.977428;0.203214;0.296076;-0.224835
4980;0.375174;0.282337;0.116055;-0.223726;-0.788236;0.835454;0.219718;0.269863;-0.828025;0.752612
4990;0.578259;-0.451174;-0.277642;1.052722;0.463700;0.488441;0.586365;0.737308;0.731503;-0.474297
5000;0.802813;-0.392138;-0.283898;1.320343;0.063611;0.606739;1.480965;1.914451;0.704697;0.681417
