Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
2170;3.126491;2.658972;3.419983;2.350217;2.703464;2.376902;3.063448;2.717256;3.101646;2.806531
2180;2.909943;2.112311;3.254860;2.654021;3.226346;2.798831;3.050358;2.683800;3.137372;2.149363
2190;2.913766;2.651066;2.673750;2.935005;2.483051;2.652505;2.825343;2.539022;2.661261;2.730500
2200;2.676588;3.170788;2.609627;2.335877;2.790977;2.610106;2.669789;2.803885;2.432399;2.619976
2210;2.960469;3.065150;2.763872;2.800771;2.588767;2.652543;3.438597;2.517276;3.010392;2.169971
2220;3.588328;3.078861;3.056773;2.785030;2.835447;2.246444;2.185939;2.456981;3.169731;3.273361
2230;2.549613;3.220725;2.591446;3.315035;2.928375;2.376116;2.362563;3.431443;3.297783;2.541546
2240;3.030802;2.882390;3.133224;3.531686;2.808172;2.672567;2.450901;2.646724;2.598476;2.951774
2250;3.233805;2.871095;2.932684;3.074045;2.387158;3.016946;3.403672;2.363959;2.657169;2.790257
2260;2.863802;2.824030;2.006173;3.248560;2.429319;2.715038;2.710486;2.693005;2.512638;2.634711
2270;3.204713;2.408706;2.813863;2.883802;2.709780;3.138516;3.247568;3.261347;2.245968;2.420318
2280;2.780207;2.409554;3.376371;2.549118;2.600021;2.760090;2.895858;2.599565;2.788588;2.629250
2290;3.036668;2.647388;2.944771;2.819038;2.340953;2.728312;2.887822;2.665449;2.544210;2.453205
2300;2.508978;4.072172;2.779658;2.907155;2.686394;2.674565;2.573127;2.236557;2.915148;2.461994
2310;3.035089;2.961919;2.468211;3.062087;3.109134;2.736222;2.330763;2.694547;3.448374;2.857857
2320;3.017804;2.914451;2.305415;2.325960;3.286584;2.837415;3.098265;2.539112;2.494139;2.303478
2330;2.208190;2.021602;2.515465;2.656999;2.761952;2.643121;2.495881;2.889711;2.652302;2.409912
2340;2.804892;2.996219;2.802900;2.672163;2.603088;2.101641;3.223756;2.778617;2.849022;2.860240
2350;2.321608;2.885758;2.620884;2.692062;2.669557;2.697622;2.932778;2.942923;2.863928;3.107381
2360;2.534202;2.837927;3.203679;2.164352;2.872613;2.652928;2.687856;3.101429;2.643449;2.710397
2370;2.303672;2.812670;3.178171;3.188779;2.902420;2.232844;2.872696;2.569495;2.825774;3.112590
2380;2.604371;2.615021;2.556109;2.742138;2.771199;2.729383;2.918003;2.453362;2.845282;2.874179
2390;2.449884;2.722758;3.276137;2.746141;3.081482;2.830728;2.637667;3.053979;2.179815;2.370276
2400;2.469273;2.911672;2.665435;1.956107;2.512247;2.563414;2.724308;2.674115;3.227992;3.027403
2410;2.138283;2.278561;2.315753;2.378322;2.829282;2.760296;2.988705;2.965118;2.656924;2.839978
2420;2.170468;2.626319;2.648971;2.858264;2.692985;2.795359;3.205610;2.319316;2.445389;3.268227
2430;2.670532;2.518016;1.755761;2.528368;2.838489;2.180237;2.682122;2.711507;2.664631;2.189067
2440;2.772611;2.500497;2.998379;2.916521;2.971834;2.997617;2.274017;2.729502;2.667690;2.877041
2450;2.944088;2.635920;2.831634;2.618959;2.486186;3.067670;2.883435;2.412878;2.281720;2.918262
2460;2.152441;2.190447;2.738365;2.813811;3.214506;2.787873;2.931477;3.386298;2.463535;2.378924
2470;2.731443;2.660742;1.949101;2.728578;2.098016;2.864109;2.885916;2.840938;3.033942;3.020032
2480;2.883627;2.722787;2.508767;2.572362;2.509785;2.592590;2.379488;2.728918;2.754812;2.642845
2490;2.645367;2.360791;2.148604;2.701536;2.227134;2.586749;2.674459;2.464847;3.832700;2.838710
2500;2.556098;1.959728;2.763577;2.426054;2.635633;2.670671;2.804005;2.174012;2.629065;2.597810
2510;2.814501;2.290587;2.282083;2.358110;3.157733;2.857526;2.582906;2.772814;3.144659;3.178734
2520;2.000454;2.079440;2.421934;1.835409;2.675730;2.867769;2.645991;2.987567;2.751753;2.898480
2530;2.355040;2.002899;2.949130;2.769314;2.637221;2.198982;3.142945;2.436487;2.630017;2.471259
2540;2.324789;2.197932;2.764533;2.662909;2.272041;2.829506;2.429822;2.463403;2.967008;2.443975
2550;1.740133;2.019456;2.671727;2.845240;2.213914;2.777707;2.136513;2.334692;3.197390;2.333158
2560;2.607188;2.384478;2.556441;2.635293;2.746753;2.110461;2.644677;2.354926;3.027540;2.824495
2570;2.614774;2.844911;2.145791;2.607047;2.769395;2.508692;1.930702;2.595229;2.612177;2.577401
2580;2.203285;2.472479;2.504871;2.718021;2.719811;2.244911;2.270188;2.669373;2.688984;2.418623
2590;2.116131;2.470904;2.447512;3.243652;2.915261;3.073893;2.897453;2.653693;2.627414;2.674118
2600;2.608282;2.114063;2.165398;2.143049;2.158259;2.221429;2.085349;2.424920;2.614343;2.601828
2610;2.548337;2.806624;2.096236;2.380012;2.542427;2.630940;2.808569;2.311236;2.930561;2.933409
2620;2.728717;2.401243;2.412819;2.302328;2.740134;2.404182;2.203017;3.030238;2.894202;2.320621
2630;2.795326;2.162146;2.633720;3.010011;2.419010;2.347354;2.363346;2.200074;2.458696;2.267880
2640;2.769254;2.420662;2.261722;2.987039;2.348623;2.788516;2.464804;2.989846;3.228557;2.473837
2650;2.198342;2.751191;2.226902;2.629689;1.698591;2.744139;2.999808;3.348572;2.451155;2.889770
2660;2.409692;2.788861;2.652602;2.354288;2.671828;2.370467;2.597016;2.475953;2.499584;2.332516
2670;2.903926;2.845117;2.180903;2.931400;2.594421;2.612848;1.999199;2.735843;2.753966;2.705199
2680;2.485407;2.393559;2.021885;2.951756;3.009443;1.981690;2.130597;2.837790;2.807358;3.070830
2690;2.289062;2.688664;2.623048;2.411339;2.571606;2.415864;2.550134;2.762015;2.950699;2.288836
2700;2.721473;2.595966;2.796859;3.201115;3.288528;2.805125;2.160764;2.807710;2.701265;3.044735
2710;1.905724;2.478353;2.841025;2.688424;2.661460;2.384828;2.909985;2.577493;2.135377;2.657850
2720;2.587408;2.282133;2.258267;2.414106;2.787833;2.502015;2.472738;2.828097;3.090176;2.871513
2730;2.987401;2.335953;1.885533;2.208929;2.694389;2.300217;2.372150;2.497558;2.699137;2.357457
2740;2.023981;2.880793;2.291691;2.605773;2.620438;2.893976;2.350609;2.784221;2.883724;2.378063
2750;2.771702;2.151544;1.965664;3.028441;2.884383;2.474985;2.415975;2.623186;2.713569;2.082979
2760;2.303375;3.139553;2.568434;2.887931;2.879368;2.152364;2.294448;2.753505;2.497077;2.670749
2770;2.487353;3.266176;1.770405;2.996120;2.396927;3.068836;2.279698;2.485106;2.429966;2.795794
2780;2.712899;2.043867;2.730920;2.265978;2.527886;3.233736;2.566364;2.169481;2.654892;2.176747
2790;2.286643;2.350809;2.646679;2.547064;2.302934;1.942692;2.480032;2.507740;2.336897;2.716496
2800;2.489382;2.768081;2.594807;2.203594;3.286300;2.606792;3.188359;2.205752;2.480338;2.592069
2810;3.147716;3.286015;2.972768;2.775641;2.756543;2.445919;2.500876;1.965739;2.582243;2.101088
2820;2.912066;2.943183;2.090311;2.797640;2.694597;2.394751;2.274776;2.914449;2.246296;2.623000
2830;2.270761;2.783570;2.010429;1.876645;2.910717;2.275751;2.753019;2.650173;2.771139;2.538618
2840;2.308061;2.111139;2.613861;2.335112;2.689594;3.073907;2.139715;2.426268;2.401652;2.390218
2850;2.160212;2.569103;2.668281;2.404876;2.480827;2.034175;2.544377;2.487986;1.900955;2.239449
2860;2.443824;2.542199;2.382364;2.149959;2.747783;2.349162;2.721622;2.403320;2.694646;2.768006
2870;2.160371;2.039788;3.148865;1.656637;2.423338;1.991081;2.525697;2.725544;2.814657;2.410720
2880;2.664511;2.401123;2.332114;2.227699;2.674916;2.308482;2.478046;1.888193;2.381529;2.127551
2890;2.762574;2.624713;1.759822;2.615499;2.676205;1.899964;1.747471;2.359443;2.284098;1.867595
2900;1.910011;2.796759;2.323432;2.380994;2.442848;2.672633;2.039783;2.697413;2.326048;2.817784
2910;2.670264;2.113829;2.350785;1.940814;2.675491;1.674928;2.768387;2.235883;2.173684;2.339795
2920;2.752853;2.529628;2.268563;2.811473;2.513493;2.451272;2.219674;3.163261;1.952217;2.363455
2930;1.975876;2.106602;2.049425;2.517061;2.823836;2.491366;2.367938;2.936583;2.358844;2.812806
2940;2.829759;1.704832;2.983104;2.222986;2.501391;2.605310;2.591101;2.788346;3.000587;1.858806
2950;2.597064;3.051224;2.437733;2.301763;2.419937;1.888048;2.528588;2.522194;2.170552;2.638197
2960;2.611077;2.692731;3.223086;2.382306;2.707297;2.354279;2.850171;2.317618;2.151252;1.555310
2970;2.785042;1.958390;2.639544;2.421057;2.440353;1.804146;2.051200;2.539461;1.841325;3.110032
2980;2.597620;1.926207;2.321522;2.372240;2.493058;2.685266;2.118897;2.792004;2.809009;2.893416
2990;1.858475;2.042133;2.923020;2.562237;2.532364;3.146401;2.513670;2.886308;2.527532;2.251130
3000;2.187617;2.611639;2.599671;3.080295;2.705011;2.709034;1.944521;2.658537;1.765367;2.619738
3010;2.610466;2.037879;2.015417;2.291877;2.274877;2.628316;2.790367;2.089668;2.208134;2.406639
3020;2.199923;2.014254;1.843595;1.813286;2.565195;2.423132;2.196094;2.122167;2.158707;3.179828
3030;2.398036;2.284497;2.244098;2.489685;1.844171;2.242625;2.474969;2.259786;2.941497;2.948187
3040;2.386709;2.261905;2.640890;2.688356;1.957318;2.247533;2.442050;2.990763;2.364878;2.468880
3050;2.084302;2.417024;2.369161;2.503356;2.366985;2.484338;2.601944;2.595427;1.900267;2.461877
3060;2.640236;2.896345;2.961756;2.473214;2.489904;2.777273;2.596930;2.412737;2.180843;2.426305
3070;1.714313;2.219228;3.328033;2.300252;2.430819;3.098266;2.507467;2.422115;2.351767;2.809264
3080;2.653720;2.266065;2.602825;2.162543;2.401371;2.451216;2.195765;2.602787;2.761009;1.602179
3090;2.310381;2.213353;2.459323;2.468440;2.532696;2.240043;2.508944;2.180232;2.088481;2.371608
3100;2.414876;2.841086;2.196500;2.205205;1.817253;2.548192;2.262272;2.497016;2.168483;1.880910
3110;3.099576;2.490802;2.276161;2.322758;2.247032;2.299845;2.584181;3.064370;2.902071;2.669863
3120;2.339194;2.438105;2.448788;2.516375;2.419196;2.472328;2.950902;2.572805;2.229390;2.267231
3130;2.366815;2.760946;2.736611;1.914371;2.174068;2.430096;3.161739;2.084258;2.113993;2.648585
3140;2.585512;3.040560;3.016130;3.592933;2.090272;2.417456;2.606889;2.875859;2.025794;2.935763
3150;2.595241;2.749975;2.213420;2.903583;2.093586;2.374510;2.269819;2.592106;1.879075;1.867285
3160;2.595936;2.511100;2.469961;2.020915;2.485171;2.364831;2.122495;2.485391;2.164934;2.332205
3170;2.426396;3.044937;2.778365;2.523599;1.738456;2.112699;2.477812;2.701305;3.012833;2.332963
3180;2.293904;2.499673;1.842575;2.368720;2.918746;2.444416;2.374696;2.638231;2.134245;2.800383
3190;3.233759;2.222059;2.582882;2.101820;2.573287;2.581148;2.708578;2.216614;3.148517;1.956159
3200;1.901475;2.378369;2.163371;2.115835;3.018140;1.991839;2.574787;2.676502;2.367364;2.082628
3210;2.527378;2.061718;2.702967;2.909315;2.520646;2.813368;2.248880;2.190499;2.646279;1.334507
3220;2.241417;2.450260;2.590354;1.906668;2.441862;2.380431;2.651547;1.835001;2.303170;2.541905
3230;2.467502;1.834780;2.629797;2.945383;1.842288;2.360017;2.568037;2.194200;2.586017;2.365580
3240;2.806712;2.631933;2.125061;2.626876;2.128840;2.034603;2.035678;2.496498;2.567761;2.745249
3250;1.525468;1.793949;1.894958;2.263861;2.542026;2.610389;2.821899;2.338441;1.825333;2.157191
3260;2.502205;2.617632;2.543212;2.280598;2.377917;2.714958;2.379273;2.124369;2.940950;2.682241
3270;2.263751;2.380539;2.266415;2.658996;2.683516;2.236704;2.364729;2.620817;2.502034;2.337501
3280;2.967869;1.991838;2.645814;2.337841;2.216147;2.707549;2.552758;2.544225;2.627849;1.989228
3290;2.245730;2.659720;2.043936;3.246658;2.772881;2.917133;2.284976;2.430574;3.134024;3.170891
3300;2.864896;2.521878;2.752971;2.315161;2.784512;2.358739;2.028272;2.735880;2.823620;2.335634
3310;2.000377;2.912125;1.981127;2.795827;2.171554;2.777037;1.853592;2.198605;2.201938;2.442815
3320;2.568224;1.753299;2.162151;2.202851;2.499370;2.044100;2.803649;2.101054;2.244091;1.722469
3330;2.651722;1.666662;2.181506;2.211698;2.871616;2.238287;2.085443;3.000437;2.431710;2.051862
3340;2.253442;2.661666;2.551221;2.651092;2.264259;2.241658;3.246598;2.493873;2.216884;2.629518
3350;2.189100;1.941979;2.508235;2.057974;2.260053;2.682665;2.493663;1.801093;2.669214;2.094518
3360;2.413167;2.492499;2.475768;2.902975;2.262747;2.401693;2.097003;2.668237;2.635967;2.241914
3370;2.029538;2.767107;2.523076;1.762154;2.151357;2.531755;2.405774;2.146527;2.243004;2.198503
3380;2.159763;2.147741;1.951422;2.338450;2.188521;2.220251;2.510715;2.677473;2.410825;2.853282
3390;2.527516;2.271229;2.061805;2.824959;2.103850;2.120974;2.000670;2.794221;2.421005;2.684386
3400;2.817461;2.563023;2.201812;2.453741;2.215547;1.839466;2.329825;2.126732;2.517779;2.258236
3410;3.211712;2.249238;1.919505;2.856762;2.635456;2.664024;1.999001;2.592162;2.166840;1.896960
3420;2.562777;2.270300;2.446782;2.262584;2.186162;2.662231;2.127829;1.796406;2.466660;2.435792
3430;2.373207;2.515179;2.252078;2.104272;2.498183;2.442847;2.175314;2.757336;2.064162;2.255581
3440;2.239677;2.113807;2.692331;2.153595;2.257825;2.569937;2.762182;2.813715;1.844050;2.904366
3450;2.098071;2.099825;1.720354;2.427746;2.834731;2.530332;1.937986;1.523302;2.841752;2.166640
3460;2.478842;2.704063;2.144959;2.352497;2.405773;2.458718;2.617545;2.715580;2.196116;2.376804
3470;2.682944;1.903043;1.782695;2.069086;2.293340;2.946059;1.752050;2.422517;2.362504;2.651512
3480;2.729691;2.224935;2.197035;2.621040;1.847508;1.990904;2.617089;2.883798;2.757839;2.513542
3490;2.924792;2.962383;2.556841;2.793464;2.161672;2.042105;2.159933;2.568815;2.324366;2.026254
3500;2.695062;2.266405;2.629409;2.317279;2.149591;2.719871;2.456367;2.097511;2.079564;2.552740
3510;1.877225;2.699948;1.907433;1.947857;2.466559;2.008137;2.448780;2.394303;2.481487;2.108247
3520;2.297358;2.146719;2.092284;2.206885;2.240317;2.309858;2.153023;2.467568;2.543217;2.315536
3530;2.283959;2.201862;1.304740;2.095774;1.695438;2.071173;2.239555;2.490751;2.164301;2.437029
3540;1.703781;1.829270;2.559500;1.837170;1.945554;2.498831;1.971459;3.221929;2.498229;2.279462
3550;2.540392;2.286492;1.983912;2.350089;2.314301;2.680323;2.231004;2.375987;2.451812;2.680306
3560;2.944428;2.043224;2.082051;1.934558;2.235056;2.257799;2.181775;2.597299;2.444092;2.463524
3570;2.078021;2.056990;2.671486;2.597973;2.365322;2.012062;2.589939;2.612099;2.270680;2.508720
3580;2.466775;2.574685;2.286899;2.827839;2.393624;2.642599;2.582510;2.158824;2.298366;2.477566
3590;2.579719;2.639090;2.123982;2.350556;2.432383;2.781738;2.628566;1.768526;2.397709;2.340010
3600;2.091589;2.271658;2.483743;2.418199;2.665715;2.676111;2.841802;2.375003;2.100923;1.880621
3610;2.136679;2.402374;2.814992;2.041378;2.588705;2.586392;2.057518;2.368983;2.825680;2.180576
3620;1.996949;1.658502;2.434837;2.180993;2.414177;2.041714;2.514198;2.422573;2.857580;2.489356
3630;2.745890;2.393086;2.412969;1.922198;2.055032;2.468769;2.141806;2.253556;2.353475;2.120798
3640;2.118256;2.663347;2.558392;1.980361;2.440602;2.112184;2.565764;2.646514;2.714068;2.196309
3650;2.130691;2.504954;2.329327;2.098429;2.715341;2.747041;2.933374;2.704419;2.215714;2.203218
3660;2.023457;2.979712;1.989154;1.679098;2.817710;2.034286;2.112226;1.903943;2.375557;2.223722
3670;2.249548;2.072125;2.071269;2.682762;2.238917;2.555244;2.054501;1.398253;2.435795;2.595584
3680;2.664407;2.271784;1.974484;1.752326;2.668992;2.163535;3.214803;2.156398;2.157460;3.389451
3690;2.969792;2.019850;2.365878;2.364395;2.815646;2.499601;2.098834;1.994148;2.246885;2.415615
3700;2.411841;1.923516;2.568953;2.194098;2.361646;1.917418;1.986110;2.593932;2.302759;2.204602
3710;1.995787;2.465512;2.659285;2.473637;2.419566;2.514986;2.196642;2.742666;2.039253;1.771738
3720;2.204384;2.125879;2.189770;2.029361;2.349904;2.463681;2.168752;2.611733;2.197635;2.126665
3730;1.962479;2.153358;1.843435;2.513146;2.222267;2.715762;2.430202;2.092367;2.281776;2.302242
3740;2.666365;2.485117;2.629399;2.907555;2.002411;2.169665;2.034748;2.589168;1.606793;2.254666
3750;2.874297;2.228141;2.808832;2.861517;2.339335;2.538903;2.508937;2.693585;2.184493;2.115329
3760;2.521243;1.616484;2.801111;1.786904;2.375573;2.482206;2.281560;2.310731;2.852722;2.178022
3770;2.724299;1.729058;2.392644;1.917995;2.547467;2.494229;2.216756;2.743436;2.376814;2.240970
3780;2.193395;1.687780;1.566994;2.131194;2.663060;1.890312;2.132524;2.190189;2.383016;2.087445
3790;2.876913;2.607228;2.533251;2.277791;2.384459;2.926289;2.840614;2.136060;2.411849;2.280139
3800;2.245932;2.646000;2.390807;2.925772;2.213421;2.243357;2.428453;2.487571;2.336830;2.499193
3810;2.679776;2.974671;2.630323;2.375497;2.466645;2.423323;2.315539;2.163001;2.235975;2.256536
3820;2.795336;2.155907;2.797124;2.753754;2.606405;2.058546;1.945942;2.043887;2.116184;2.559478
3830;2.201419;2.047441;2.427567;2.087440;2.216505;2.514218;2.139748;2.413615;2.730142;2.504797
3840;2.103436;2.944163;2.227809;1.684294;2.413151;2.417962;2.622922;1.834965;2.649295;2.355453
3850;2.124274;2.162631;2.634735;1.912557;2.090155;2.196319;2.687629;2.301363;2.390064;2.015797
3860;1.906293;2.515761;1.934079;2.178310;2.271284;2.718034;1.615638;2.356287;3.004577;2.011539
3870;2.442969;2.586438;2.149468;2.874688;1.994617;1.896818;2.800911;1.640611;1.785650;2.309416
3880;2.342199;2.414915;2.623658;2.891541;2.390667;2.699632;1.897056;1.859098;2.959372;2.081209
3890;2.223788;2.166988;3.267554;2.200304;1.709792;1.659067;2.975099;2.317058;2.471712;1.989996
3900;2.164538;2.260662;2.273662;2.679341;2.311852;1.618081;2.616433;3.011971;2.056723;1.811635
3910;2.383199;2.053727;2.344219;1.827822;2.532661;2.570028;2.029333;2.558280;1.987312;2.139094
3920;2.614939;2.112855;2.401319;2.338474;2.166233;2.615626;2.282530;2.492664;2.174529;2.001606
3930;2.997298;2.163365;2.459547;2.840679;2.415907;2.297791;1.797555;2.033775;2.794144;2.431233
3940;2.321361;1.851597;2.447102;2.627947;2.054697;2.538323;2.594863;2.827962;2.371399;2.164901
3950;1.793424;2.797929;2.339406;2.057391;2.342925;2.129824;2.691580;2.278241;2.383482;2.103303
3960;2.906236;2.762238;3.091615;2.084836;2.474889;2.540038;2.969918;2.337114;1.910257;2.614885
3970;2.746142;3.090568;1.943419;3.087087;2.275554;2.129142;2.333044;2.952614;2.171104;2.492170
3980;1.992819;2.266071;1.750059;2.052210;2.164294;2.254267;2.185824;2.346699;2.119452;2.339500
3990;2.240964;2.388892;2.386713;2.236593;2.890568;2.262812;3.021880;2.619542;2.357908;2.058713
4000;2.499861;1.998224;2.332903;2.423829;2.138011;2.091889;1.995237;2.341343;2.429693;1.983422
4010;2.584052;2.100750;2.869537;1.915208;2.216321;3.753685;2.249483;2.059507;2.649050;2.170461
4020;1.674214;1.869938;2.195044;2.344508;2.681350;2.108859;2.523666;2.752357;2.095327;2.292838
4030;2.192639;2.122051;1.812808;2.617037;2.411421;2.144504;1.756888;2.332272;2.079820;1.957076
4040;2.114087;2.553075;2.482182;2.590453;2.302173;2.318231;2.119797;2.101956;2.638831;2.170945
4050;2.178017;1.802052;2.574881;2.437093;2.310319;2.941732;2.251221;1.744223;2.472653;2.643783
4060;2.446968;2.132553;2.536325;2.176278;2.585086;2.234293;2.004114;2.231793;2.415385;2.408709
4070;2.123817;2.089809;2.331759;2.808333;2.181655;2.653350;2.071461;2.549826;2.037966;2.247965
4080;2.444014;2.135717;2.079052;2.359279;2.722323;1.818440;2.181783;2.627324;2.028750;2.461413
4090;2.160209;2.676098;2.417285;1.980777;2.533793;2.110000;2.121893;2.399436;1.945975;2.242886
4100;2.047749;1.948196;2.488935;1.783484;1.792919;2.310906;2.822255;2.261733;2.755500;2.565294
4110;2.357293;2.274135;2.507148;2.468881;2.292765;2.194858;2.331318;2.550833;2.692275;2.913845
4120;1.608331;2.243669;1.513264;3.053399;2.483574;2.411989;2.948583;2.383964;1.664647;1.573375
4130;1.823188;1.927361;2.027390;2.972689;2.707434;2.026947;2.306994;2.012228;2.035032;2.533771
4140;2.371149;2.042640;2.473616;2.402990;2.382443;2.223559;2.708181;2.394935;1.724030;2.943317
4150;1.830402;2.059798;1.945722;2.078053;1.730806;2.029331;2.366713;2.023045;2.565250;2.576045
4160;2.606103;2.324908;2.562439;2.826513;2.076348;2.100660;2.625207;3.019487;2.411831;1.999061
4170;2.404594;2.125317;1.807861;2.155104;2.807643;2.116220;2.867716;2.186543;2.660183;2.088058
4180;2.339089;2.844710;2.586231;2.398325;2.353937;2.429473;2.412865;2.625610;2.462744;2.013983
4190;2.668368;2.098344;2.761069;2.315866;2.266786;2.080424;2.145010;2.173450;2.719571;2.375285
4200;2.798827;2.358032;1.905187;1.983636;2.065544;2.714186;2.456427;2.465081;2.229168;2.362288
4210;2.029700;2.585504;2.501565;2.095410;2.196057;2.002366;2.468086;2.449858;2.175352;2.156303
4220;2.431233;2.970853;2.149195;2.477635;2.801722;2.855876;2.259857;2.459762;2.590784;2.495117
4230;2.080463;2.327120;2.680517;2.650824;2.452622;1.834824;2.668934;2.034175;2.285992;2.375829
4240;2.390151;2.542458;2.014011;2.614552;1.993401;2.829297;2.311292;2.003030;2.054870;2.079683
4250;2.445434;2.198882;1.965624;2.127821;2.534755;2.651803;2.796565;2.857982;2.632778;1.771028
4260;1.987852;2.481815;2.791827;2.829250;2.075041;2.305626;2.382328;1.771348;2.327037;2.235476
4270;2.591860;2.166339;2.431200;2.287493;2.588556;1.885625;1.919857;2.300499;2.345933;2.323957
4280;2.327008;2.586353;1.943975;2.326204;2.265730;2.304288;2.765282;2.341857;2.463356;2.239358
4290;1.951674;2.353993;2.562509;2.007676;2.257555;2.755740;2.576759;1.592502;2.381220;3.056518
4300;2.395301;2.065449;2.816210;2.706458;2.413127;2.511626;2.671885;1.720724;2.445828;2.531087
4310;2.494475;2.185964;1.678364;2.313559;2.420522;2.449977;2.107330;2.831407;2.587922;2.749892
4320;2.994229;2.481088;2.773940;1.952242;1.796448;3.037127;2.559307;2.513117;2.067886;2.449753
4330;2.105859;1.795619;2.120927;1.790764;2.057638;2.732035;2.151984;2.291815;2.281488;2.823698
4340;1.778004;1.999647;2.880066;2.206076;2.050338;2.161758;2.246198;2.109508;2.392643;2.264918
4350;1.854029;2.096788;2.136593;2.549621;2.101383;2.316343;2.242141;2.506101;2.499460;1.871582
4360;1.845682;2.317138;2.484312;1.879046;2.836180;2.663842;1.913514;2.175408;2.429915;2.186073
4370;2.234789;2.133369;2.429853;2.037707;2.696027;2.598971;1.968723;2.512706;2.156176;2.476790
4380;2.064216;2.022396;2.297612;2.126953;2.831564;2.608461;2.644339;2.367751;2.426235;2.528430
4390;2.665605;1.766083;2.328122;2.037193;2.117758;2.298872;2.155720;2.384862;2.302523;2.327226
4400;2.264913;2.381223;2.269531;2.753374;2.030847;2.031756;2.503777;2.467714;1.724779;2.562455
4410;2.432946;2.494137;2.098540;2.038762;2.749535;2.281471;2.029514;2.692676;2.673902;1.947971
4420;2.282369;2.280562;2.389407;2.376410;2.426645;2.308210;2.509910;2.310459;1.993321;2.458062
4430;1.972539;2.870029;1.829843;2.506361;2.123497;2.324435;2.216309;2.091216;2.539429;2.868133
4440;1.871481;2.027410;2.172904;2.689701;2.165560;2.545764;2.737758;2.242007;2.467689;2.184599
4450;2.185158;1.720952;2.311320;2.356290;2.646795;2.937594;2.291947;1.817042;1.935106;2.402074
4460;2.882942;1.721903;2.347508;2.324612;2.845367;2.213118;2.260701;1.727553;2.974874;2.397358
4470;2.355895;2.658069;2.193315;2.012245;2.352340;2.014382;2.251230;2.392616;1.941374;2.165034
4480;2.199144;2.551646;1.762038;2.600347;1.978690;2.414503;2.978703;2.709837;2.431880;2.369674
4490;2.706527;1.974475;2.406207;2.317909;2.741067;2.474287;1.946892;1.912667;2.432863;2.611138
4500;1.775298;1.925223;2.502686;2.153148;2.803001;2.313590;2.294102;2.143438;2.429489;3.011716
4510;1.737979;2.787497;2.234145;2.159887;2.616417;2.180435;2.565855;2.209137;2.250876;2.513034
4520;2.455235;3.257315;1.498858;1.790547;2.042338;1.827628;2.573427;2.345726;2.198490;2.605025
4530;1.886067;2.724209;2.666810;2.506793;2.525563;2.552411;2.082339;1.989350;1.869093;2.031362
4540;2.369963;2.558946;2.578000;2.046894;2.488732;2.465000;2.771334;2.121767;2.147753;2.517766
4550;2.799873;2.375581;2.605730;2.075641;2.119626;2.792793;2.065493;2.403574;2.388411;1.857303
4560;2.046825;1.652277;2.233565;1.733276;2.241222;1.839192;2.048723;2.112089;2.049672;2.635845
4570;2.044478;2.903823;2.784625;1.975075;2.574057;3.079741;2.297771;1.477744;2.424897;1.973661
4580;2.357125;2.523248;2.271055;2.397193;2.695537;1.892198;2.578542;2.731334;2.692084;2.779924
4590;2.746646;1.918456;2.382773;2.607849;2.455625;2.029061;2.786289;2.029572;2.089710;2.040319
4600;3.088907;2.507405;2.008663;1.550727;2.268986;2.446856;2.574961;2.358508;2.184727;2.142661
4610;1.969573;2.161262;2.171759;1.496617;2.454700;2.308505;1.838414;1.907144;2.177722;2.366603
4620;2.093752;2.314938;2.334647;2.592910;2.720079;2.017071;2.505918;2.251111;2.075081;2.257054
4630;1.956994;2.642110;2.284277;2.620837;2.611770;2.258237;3.128187;2.642253;2.367986;2.219399
4640;1.697473;1.950199;2.489413;2.032680;3.144580;1.811272;2.462493;2.337683;2.582567;2.591407
4650;2.635171;2.594222;2.543238;2.324840;2.726614;1.715468;2.209389;2.300175;2.156289;1.838832
4660;2.765814;2.255117;2.312615;2.484082;1.865167;2.482548;1.967336;1.353433;2.723974;2.713225
4670;1.910388;2.361878;2.452340;2.582638;2.403616;2.003991;2.212658;2.455454;2.089556;2.121383
4680;2.030625;2.692836;2.285656;1.988905;2.496428;2.208356;1.738278;2.341446;2.215186;2.283532
4690;2.642731;2.179554;2.442559;2.082726;2.065391;1.770068;1.972639;2.433662;2.030789;1.860511
4700;2.376826;1.714145;2.783906;2.004602;1.819773;2.620554;1.998068;3.008359;1.684715;2.612650
4710;2.217544;2.485205;2.821617;2.507850;2.349589;2.465562;2.692609;2.162355;2.717846;2.158832
4720;2.283483;2.150318;2.706981;2.176732;2.118626;1.853215;2.238642;2.515106;2.307853;2.255944
4730;2.636913;2.265433;2.180090;1.837957;2.362946;2.246788;2.409408;2.028338;2.549672;2.255827
4740;2.325840;2.644178;2.097267;2.930888;2.096206;2.009048;2.190957;2.115527;2.690917;2.017347
4750;2.090013;2.398388;2.228880;3.061752;2.090792;2.208287;2.621900;2.416219;2.225839;2.314705
4760;2.547210;2.838366;2.510864;2.509665;1.979776;2.146457;2.742284;1.975984;1.859763;2.979144
4770;2.313023;2.424245;2.600904;2.021502;2.402557;2.158550;2.003471;2.207441;2.413044;2.314078
4780;2.709833;2.283117;2.389938;2.228331;2.135013;2.249811;2.711299;2.979849;1.944968;3.002527
