Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
4700;3.515129;2.681395;2.678648;2.081399;3.083104;2.703167;3.070688;2.807440;3.454989;2.841258
4710;2.886474;2.615263;2.602027;3.015675;2.865296;2.648962;2.749435;2.616582;3.187638;3.194443
4720;3.112670;2.120341;2.924894;3.001031;3.446411;3.493230;2.940220;2.833217;2.636521;2.207660
4730;2.947263;2.575406;1.900304;2.461352;3.347862;2.934478;2.869999;2.981592;2.777049;2.635118
4740;3.051084;3.014973;3.011423;3.180502;2.891476;2.277954;3.978206;3.098615;2.687361;2.983305
4750;2.905015;3.653744;3.144350;2.424084;2.946128;2.484048;3.582157;3.944076;3.093784;3.021589
4760;3.051078;2.392753;2.836771;3.198577;2.332663;2.535161;3.057840;3.025146;2.671354;3.459836
4770;3.133918;2.874009;2.292002;2.598655;3.273286;2.780757;2.374633;3.237379;2.979160;2.620018
4780;2.854646;2.965264;2.604472;2.087926;2.060897;2.498304;3.495949;2.720717;2.566290;3.659249
4790;2.934766;2.843038;3.458902;3.480198;2.609424;2.776839;3.050356;2.798663;2.474691;3.717644
4800;2.695871;2.159091;3.358472;3.138057;3.535372;3.069899;3.021487;2.789276;3.736323;3.351742
4810;3.266198;2.357531;2.782534;2.351708;1.970499;2.261096;3.191667;2.991005;2.682287;3.033301
4820;2.269523;2.616722;2.565400;2.966109;2.755617;3.361174;3.112275;2.957452;2.793381;2.961759
4830;2.332962;3.187944;2.805726;3.320176;2.932777;3.017492;3.157672;2.950606;2.657765;2.795857
4840;3.080871;3.293527;2.734328;2.485598;2.694747;2.946116;2.953453;2.719070;3.368512;2.805677
4850;2.415418;3.319784;2.707448;2.655383;3.582861;2.742636;3.240838;2.874725;3.061899;3.047884
4860;2.698671;2.814176;3.351773;2.997279;2.752898;2.990587;2.626052;3.051798;2.642970;2.443927
4870;2.702505;3.307882;2.875954;3.479548;2.962551;2.838339;2.648221;2.944627;2.856487;2.889455
4880;3.423935;2.934191;2.216320;3.617708;2.826103;2.762103;2.737003;3.145321;3.068382;2.817774
4890;2.901279;2.774703;2.668182;3.003598;2.999270;2.986252;2.964564;2.893762;2.536266;3.408521
4900;2.879641;2.861106;3.235718;2.988160;3.017416;3.268708;2.984859;3.936600;3.002529;3.426375
4910;3.308831;2.904486;2.568268;2.827069;2.647380;2.793756;2.580939;3.109360;3.159601;3.368270
4920;3.036929;2.792848;2.870913;2.047161;3.011609;2.190901;3.800232;3.133583;2.321034;2.574151
4930;3.240005;2.714326;2.882965;2.962452;2.617658;3.029458;2.595844;3.404213;2.521504;3.263295
4940;2.716166;2.682300;2.327850;3.347771;2.809327;2.454992;2.839289;2.122786;2.879329;3.359694
4950;3.313777;2.756363;3.230323;3.298483;2.696775;3.263472;2.697695;3.258938;2.735522;3.126149
4960;2.841213;2.600157;2.809067;2.515336;3.040249;3.238990;3.250543;3.015089;3.260305;1.961676
4970;2.748174;2.544806;2.879769;2.773816;2.494226;3.053659;2.966975;2.204444;2.995264;2.614967
4980;2.670396;2.632509;3.801488;3.127928;3.239832;2.603058;2.625907;3.367459;2.761842;3.409877
4990;2.453114;3.140568;2.985121;2.446889;1.964105;2.941228;2.037649;3.317856;2.881655;2.961108
5000;3.118799;2.830768;2.518610;2.895861;2.469710;3.147728;2.893411;3.681154;2.878503;2.808293
