Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
4640;0.241543;0.850270;-0.670875;0.268680;-0.279880;-0.089530;0.276299;0.274006;-0.041291;0.333546
4650;0.106173;0.459133;0.247108;0.129947;-0.463991;0.117895;0.086209;0.167188;0.102594;0.071668
4660;0.051223;0.358049;0.079981;0.499329;-0.211224;-0.098773;-0.075341;0.257940;-0.068213;0.353091
4670;0.503845;0.197393;-0.133907;0.338408;0.295905;0.108204;-0.390713;-0.086692;-0.015986;0.250127
4680;-0.081363;0.432433;0.258272;-0.194398;0.309019;0.383485;-0.007770;0.522990;0.056091;0.152541
4690;-0.143937;-0.072703;0.151712;0.343740;0.255056;0.266695;0.260270;0.196824;-0.088469;0.477388
4700;-0.279916;0.197056;-0.296026;0.008476;-0.185681;0.074876;-0.207865;-0.527292;-0.220840;-0.052092
4710;-0.320741;0.436653;-0.075850;-0.199809;0.137914;0.257537;-0.040053;-0.084852;-0.188044;0.148373
4720;0.180665;-0.221385;0.107900;0.149425;-0.041998;0.167150;-0.111511;-0.031903;-0.085374;-0.009782
4730;0.310203;-0.129439;0.341472;-0.197554;-0.248175;-0.293784;0.388459;0.231905;0.024934;-0.183297
4740;0.440468;-0.051927;0.416336;0.239565;0.246926;0.534194;0.248646;0.183998;0.248808;-0.167833
4750;0.040459;0.039553;0.187127;-0.033113;0.060125;0.191585;-0.006609;-0.167750;-0.175654;0.108837
4760;-0.214234;0.175401;0.549080;0.192845;0.192093;0.263483;-0.190626;0.060653;0.337241;0.038748
4770;-0.140790;0.247869;-0.121995;0.428734;0.147408;0.137754;0.300196;-0.212093;0.132424;0.482107
4780;-0.128871;-0.038381;0.742664;-0.216855;-0.068519;0.186893;0.553678;0.191189;0.282561;0.466519
4790;0.087643;0.130919;-0.253851;-0.550815;0.405950;0.221876;0.207044;0.190560;0.022594;0.320589
4800;0.496343;-0.738734;0.184760;0.430615;0.758865;0.475135;-0.129771;0.110539;-0.308476;0.495726
4810;0.122403;0.375923;0.287322;-0.130059;0.267855;0.053579;-0.204412;0.127279;0.093451;0.178572
4820;0.062779;0.004515;-0.135868;0.782091;0.561151;0.449587;0.620840;-0.018297;0.117152;0.250112
4830;0.308004;-0.157144;0.172949;-0.008460;0.226821;0.008919;-0.182004;-0.157434;0.002339;-0.128775
4840;0.171605;0.779314;-0.141552;0.371974;0.054270;0.273322;-0.014764;0.161571;0.536199;-0.058664
4850;-0.226443;0.235512;0.192613;0.461965;0.465618;0.006209;-0.302587;-0.069342;-0.407692;0.111573
4860;-0.195465;0.731975;0.417310;-0.143921;-0.171253;0.578755;-0.018251;0.634580;0.088860;0.271709
4870;0.358659;0.662642;-0.339354;0.226687;-0.037751;0.394872;0.616644;0.122152;-0.231943;0.071169
4880;-0.020814;-0.012029;0.019907;0.133538;-0.123330;-0.026377;-0.296332;-0.031143;0.340005;0.010169
4890;-0.556774;0.154986;0.160826;-0.139370;0.000385;0.334092;0.239343;-0.091110;-0.044367;0.039895
4900;-0.614965;-0.309319;0.054722;0.021173;0.007317;0.317362;0.131321;-0.178721;-0.024944;0.341233
4910;0.320050;0.104501;0.141456;0.158206;0.440373;0.213239;-0.017852;-0.183046;0.051024;-0.008991
4920;0.018575;-0.107513;0.141522;-0.152737;0.056543;-0.136490;-0.309677;0.249131;0.378240;-0.342457
4930;0.150889;-0.080478;0.094523;-0.365316;0.061264;0.464230;0.601286;-0.011297;0.060718;0.375101
4940;-0.100362;-0.119581;-0.007272;0.343489;0.073905;-0.076023;0.251608;0.270609;0.457356;0.532417
4950;0.269055;0.001128;0.106766;0.297269;0.088884;-0.020550;-0.030253;-0.073267;0.464428;-0.245377
4960;-0.195131;0.141578;0.088690;0.326126;0.029650;0.631302;0.019026;0.149184;0.173535;0.093864
4970;-0.508651;-0.823767;-0.096343;0.138969;-0.030826;0.450930;-0.078443;0.326834;0.285532;0.009784
4980;-0.300687;0.084297;0.243998;0.427112;0.506031;0.284510;0.206649;0.191481;0.453719;-0.282345
4990;0.343641;-0.349381;0.132033;0.521552;0.372529;-0.368226;0.262015;0.034262;0.314455;0.102042
5000;-0.217744;-0.197866;0.672099;0.148135;0.146249;-0.076460;0.436580;0.476474;-0.498274;0.161971
