Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
4560;-0.293389;0.361547;-0.491851;0.278994;-0.073368;0.323339;0.078997;0.100009;-0.448494;-0.381233
4570;0.129989;0.404861;0.492283;0.569207;-0.402663;0.115379;0.386431;-0.428835;0.084661;0.014418
4580;-0.019613;-0.234220;-0.137014;-0.260611;-0.055990;0.089906;-0.353776;0.154472;-0.418398;-0.395131
4590;0.232697;-0.939040;-0.152216;0.604283;-0.870029;-0.486038;1.475155;0.546873;-0.535327;-0.921778
4600;0.162442;-1.135306;-0.219066;0.474513;-0.478982;-0.082354;0.701955;0.022459;0.125529;-0.205837
4610;0.670747;0.727532;-0.610540;-0.584294;-0.316744;-0.112562;0.086225;-0.354071;-0.978947;-0.588458
4620;-0.964292;-0.227279;-0.321408;0.176253;0.463957;-0.029786;-0.018815;-0.232135;-0.446242;-0.435941
4630;0.512612;-0.104708;0.039568;0.251871;-0.300923;0.708297;-0.290824;0.968160;-0.319405;-0.057236
4640;-0.747890;0.091752;-0.207298;-0.267113;0.215085;-0.270758;0.433966;-0.614759;0.527196;-0.171580
4650;0.490476;0.008941;0.157812;0.779860;0.382982;0.275339;-0.175794;-0.410687;0.440107;-0.405307
4660;-0.032306;-0.036160;0.567265;-0.222096;0.432736;0.250450;0.791258;0.347675;-0.465985;1.436171
4670;0.554083;1.246309;0.420854;-0.337050;0.125034;0.320953;-0.092554;0.125535;0.364197;0.164278
4680;0.227757;-0.446280;-1.204703;0.558349;0.416292;-0.139136;0.105467;-0.376651;0.241256;-0.248114
4690;-0.513316;-0.013814;-0.028476;0.245021;0.054313;-0.307437;0.323341;-0.230278;0.311748;-0.275833
4700;0.584378;-0.041838;-0.121413;0.814169;0.514472;0.177923;0.165981;-1.319068;0.230138;0.271593
4710;0.036409;-0.565380;-0.481140;0.246960;-0.033588;1.651673;0.014232;0.317123;-0.140939;0.808525
4720;-0.801331;0.148714;-0.176711;-0.318684;-0.083696;-0.422623;-0.310712;-0.231049;0.019882;-0.289457
4730;-0.196333;-0.390365;0.415302;-0.164875;0.453846;-0.317710;0.307572;0.620544;0.345663;0.475109
4740;-0.493984;0.549542;0.452523;0.286938;-0.333525;0.406860;0.777148;-0.690326;-0.494794;-0.600738
4750;0.155939;-0.319615;0.664122;0.195342;-0.042663;0.186623;0.258383;0.353407;0.626037;0.256751
4760;0.568443;-0.289882;-0.104550;-0.750781;0.176084;0.099695;0.115868;-0.192272;-0.128132;0.548801
4770;-0.012668;-0.213648;0.837843;0.244810;0.029047;0.440186;-0.228623;-1.708831;0.301547;0.415432
4780;-0.563342;-0.349404;-0.156013;0.228442;0.799085;1.262102;-0.256369;-0.143244;-0.237716;-0.254307
4790;0.093169;-0.348672;0.998845;1.018704;-0.553878;0.150774;-0.149338;0.198882;-0.176277;0.771688
4800;-0.629226;-0.201670;0.190976;-0.385409;0.585858;0.698725;-0.237513;-0.055568;0.358194;-0.536104
4810;0.929748;0.300630;-0.151253;0.345059;0.150413;0.239316;-0.552429;-0.243841;-0.392856;-0.203165
4820;-0.024528;-0.383741;-0.246478;0.577730;0.522153;-0.400038;0.609345;0.323950;0.895683;-0.558482
4830;-0.455493;-0.333103;-0.020659;0.356528;-0.057632;0.411300;-0.215754;0.581870;1.145700;-0.029234
4840;-0.574446;0.483765;-0.374634;0.115379;-0.540693;-0.609947;-0.767348;0.787230;0.079045;-1.081396
4850;-0.777640;0.902624;0.220736;-0.217933;-0.037316;0.900874;-0.137789;-0.218134;0.316834;-0.053822
4860;1.395971;0.266704;-0.582259;0.163366;0.079522;0.323388;0.135626;0.227371;-0.166978;0.979535
4870;-0.466883;0.437089;0.235347;-0.533932;-0.192704;-0.594019;0.627324;0.422771;0.426405;-0.929735
4880;-0.263358;-0.198187;-0.082232;0.168766;-0.217123;0.146883;-0.171595;-0.030129;-0.013099;0.030932
4890;-0.568644;-0.230450;0.945912;-0.160715;0.405427;0.189350;1.135296;0.175959;0.226974;0.549529
4900;-0.295825;-0.697990;-0.280622;0.232533;-0.424246;0.965050;0.693405;-0.209121;-0.859463;-0.531614
4910;0.716253;0.166907;0.171848;0.132461;-0.268110;-0.026900;0.272352;-1.104568;0.177984;-0.579793
4920;-0.194418;0.425436;-0.266046;0.351975;-1.089357;-0.320352;0.288335;1.273604;-0.425671;0.007209
4930;-0.208533;0.391227;-0.679371;0.640223;0.911630;0.614930;-0.084140;-0.203186;1.387144;-0.460369
4940;-0.357148;0.482507;-0.256192;-0.295786;0.744561;-0.445957;0.495035;-0.249014;0.691815;0.575215
4950;-0.313314;-0.353042;0.782148;-0.346650;0.059683;0.096017;0.326095;0.500676;0.450261;0.065293
4960;-0.072644;-0.456610;0.191489;-0.708905;0.320577;0.305510;-0.192736;0.671872;0.877172;-0.219370
4970;-0.279961;-0.964861;0.345976;-0.447485;-0.267409;-1.305869;-0.162005;0.340278;-0.314091;0.659176
4980;0.902095;0.980584;0.529384;-0.067088;-0.757565;0.729305;-0.819404;-0.049597;-0.607249;0.298431
4990;0.299893;0.629678;0.146316;0.487875;-0.110337;-0.504108;-0.031478;-0.587663;0.373958;0.471137
5000;0.589597;0.355039;-0.210027;-0.322629;-0.171678;0.833476;1.274931;0.112059;0.549648;0.588390
