Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
1940;-1.139343;2.788854;1.767118;-0.462963;2.726251;0.499922;-0.578925;-0.675810;-0.651610;-2.824316
1950;-0.506638;2.493117;2.198213;-4.774764;1.151792;0.732584;0.267075;-2.930748;-1.695580;-2.219939
1960;-1.041288;1.707545;1.578112;-0.049940;-2.170117;-1.764382;0.347162;-1.974475;-2.468401;1.038370
1970;-0.471760;0.989594;2.523071;-0.198123;1.660502;-1.203377;1.092311;-0.474199;-3.508454;2.361666
1980;-0.867531;0.141509;0.957635;1.706335;0.220616;0.339506;3.647291;-1.730055;-0.675328;0.826389
1990;-1.272453;-1.095934;-0.249873;1.953398;1.832286;-1.986380;1.143236;-2.971052;-1.024613;2.375751
2000;-1.968968;-0.761338;-1.720249;-2.494912;-0.892883;-0.502371;-1.326155;-2.056031;-0.510894;1.042762
2010;-3.011581;-0.721384;-0.365215;0.335564;-3.047835;-1.210381;0.472821;-1.838879;-1.851510;3.891353
2020;-1.856793;0.722108;0.572074;-2.868352;-5.659340;-0.566190;1.021101;-0.622999;-2.791330;-0.593289
2030;-1.255620;0.812481;-2.178931;-2.454939;-2.181259;-4.167617;0.951682;-3.974715;-0.750534;1.798617
2040;-1.955197;-1.587744;-2.465585;-1.445732;-0.166945;-0.939840;-2.437823;-2.550144;-2.515395;-0.325741
2050;-3.940646;1.697493;-1.192213;-0.325388;1.841297;0.464721;0.798176;-1.807225;1.548562;1.531787
2060;-0.540441;0.076137;-2.533327;2.721477;1.703448;1.509720;-0.286588;-2.939210;0.569127;-0.533375
2070;-2.610426;0.246931;2.073613;-1.005009;1.439994;-0.658579;-1.383756;-0.724648;2.775770;0.708332
2080;-1.712805;-0.265336;-0.279215;-0.816590;0.813269;0.104170;-2.066462;-1.922362;1.776641;-0.021668
2090;-1.677060;-0.321244;1.897791;3.163974;1.840788;-0.417964;-1.120405;-1.904590;2.688214;-1.053370
2100;-2.748170;-0.515573;0.332255;-1.104710;-0.651048;2.382041;-1.328768;1.814287;2.283176;-1.895329
2110;-1.197593;-1.382464;1.645189;-2.749763;-0.418269;1.446707;0.878066;3.191160;-0.138976;1.104877
2120;0.502249;-2.715447;-2.275812;1.409467;-0.841720;-0.008194;-0.575431;2.798061;1.266211;-1.319898
2130;-2.188316;-1.828480;2.695607;-3.139301;-2.723815;2.341628;-1.418585;-1.585057;-0.242971;1.321895
2140;-2.494743;1.434255;0.251568;-2.948230;-0.098671;0.236188;-0.092273;3.722298;1.301293;0.252685
2150;-1.884110;-1.909196;3.186581;3.067824;-0.181285;1.062928;-0.689572;1.390286;1.363095;-1.110311
2160;-1.037948;1.808604;2.328402;2.260883;-1.506274;-1.393129;0.634431;0.264725;0.401747;-1.467862
2170;-1.966383;2.357315;1.371026;0.924768;2.820611;-1.574157;-0.537381;2.373682;-1.146567;-0.040715
2180;-1.191514;-0.174541;0.361379;2.534538;4.380517;-1.409870;3.082395;4.135203;-1.089073;1.387191
2190;0.993325;1.133607;1.648093;3.778342;2.375189;-0.711318;5.314910;1.539069;-0.512994;0.838683
2200;-2.496928;0.737610;1.084306;1.075416;-1.150581;1.370056;0.686757;2.109849;-2.047467;-2.033730
2210;-1.937849;-1.218527;-1.395495;-2.019032;-0.982164;-3.103915;0.268449;-1.193682;-1.513204;-0.759908
2220;1.156249;-1.312711;0.560661;-4.573291;2.245067;-0.549347;-0.155842;1.362547;0.567546;1.608006
2230;0.354919;-1.093869;2.362884;-1.743567;-3.404914;-1.523770;-3.603848;0.683992;-0.053178;-2.871434
2240;0.008445;-2.948992;-3.009882;-1.342925;-1.805841;-0.416859;-1.313030;2.528097;-0.928847;-4.914919
2250;2.504677;-0.739677;0.295823;0.734837;-1.660679;-1.247721;-1.908324;1.602827;0.141990;-2.748192
2260;1.642026;-3.409062;0.435743;-0.189639;-1.473199;-0.020543;-2.885842;-1.071371;0.555338;-1.195845
2270;3.100044;0.227896;-3.057284;1.601511;-0.096048;-1.236905;-2.216422;0.967067;-1.113231;2.333969
2280;1.596421;1.170787;0.333080;2.486618;-0.689329;-1.755082;-3.568986;-2.475167;0.862849;-0.213238
2290;2.644864;0.511644;-2.017742;3.227718;2.991368;1.854494;1.395022;0.164533;3.368850;-1.258172
2300;1.335564;1.256596;-1.763520;1.407360;1.438801;0.869282;-1.964771;-0.445659;0.993316;1.133768
2310;0.824567;0.656586;-2.295185;0.249454;0.449736;0.965070;-0.682070;-2.837605;2.186943;1.181227
2320;3.857362;0.712163;-2.801260;-0.850393;-1.329738;-0.174703;-1.863228;0.326231;1.639293;-2.440486
2330;-1.467313;-1.054817;3.325564;-1.311093;-1.074436;-0.244859;-1.216408;-1.172363;4.481728;1.250634
2340;0.883915;0.439918;-1.285013;-2.399852;-2.871768;2.946247;0.692645;0.547915;-1.428199;2.016762
2350;-0.318556;-2.495406;-2.509455;-3.211639;-1.429529;-1.123331;-1.742213;-3.830144;-1.091903;-0.346664
2360;-2.554264;1.227883;0.729742;-1.302643;-3.694813;1.303411;-1.603311;-1.848348;2.263387;0.360628
2370;-0.098785;-2.314288;2.047684;2.298972;-3.702175;0.026079;1.589711;-1.024900;-0.962241;0.607206
2380;0.678104;-1.456597;-0.161039;-0.815582;-3.290673;-1.701670;3.490764;-4.922081;-2.418386;-0.283997
2390;0.080309;-0.617721;1.339134;0.290865;1.569720;2.081969;2.050300;-1.982432;-3.397007;-2.425124
2400;1.237732;0.095841;1.165807;2.466455;-1.450064;-2.037237;0.393192;-0.107515;-3.020691;0.068684
2410;1.068535;0.802990;1.501177;-1.696680;-0.538156;-3.416919;-1.236109;-2.824474;-4.038325;-2.698312
2420;-1.394880;-2.130601;1.696270;-2.066026;-0.064733;-0.866798;2.080555;-2.451410;1.939790;-3.118731
2430;-2.882886;3.495775;1.498363;-4.223960;-0.362917;-1.477042;0.900461;-1.088105;0.894586;-0.634353
2440;-2.318751;-0.987843;-1.133328;-1.853070;-0.153844;-2.859921;1.393072;-3.166314;0.510854;-2.776221
2450;-3.115782;-1.344679;-1.888167;-1.267424;2.598438;-4.091211;2.569327;-1.419393;-3.225860;-2.989624
2460;-1.352098;-1.450796;-1.228886;-0.420591;-0.542789;-2.704491;-0.821022;1.109457;1.865165;-0.023437
2470;-2.548706;0.283125;2.097073;1.010209;-4.748748;-0.063110;1.033634;-1.327162;1.632454;0.606690
2480;-1.537339;-3.637401;-0.120329;-0.124011;-1.895135;-1.557799;0.167020;1.911686;-1.684512;-2.328658
2490;-5.473165;-2.080541;-0.669119;0.946142;-1.583113;5.100132;1.207033;3.035543;-0.593747;-2.032534
2500;-0.611959;-2.702241;-1.678007;-1.127589;-3.103455;0.443860;0.943819;-0.714216;0.634754;-0.745783
2510;-4.113342;-3.573897;-2.426136;1.767797;0.260662;1.843603;0.672307;3.611277;0.108176;-2.458435
2520;3.080950;0.221362;-3.212532;-1.484770;-0.087722;0.688884;-3.128721;0.476635;2.719831;0.357772
2530;-2.502538;-4.202649;-1.076752;-0.116374;3.698294;0.991173;-5.149855;3.709067;-0.794545;-1.602766
2540;2.293150;-4.887660;0.469066;-2.237707;-2.741041;-1.420542;-1.531564;3.321677;-4.045623;-0.794178
2550;1.538831;-1.667557;0.440284;1.952780;0.515842;-0.520617;-1.035388;0.070266;0.775548;-1.157665
2560;-2.744023;0.181629;0.763279;-1.593349;1.934930;0.032192;-0.891887;3.375012;-2.771391;1.449187
2570;0.608508;1.753586;2.497553;-0.503758;0.139644;-2.414256;-1.195843;1.809812;-0.228360;1.344359
2580;0.729850;2.598611;-1.101067;-0.205278;-1.783146;0.932349;-0.773453;-0.415111;-0.255220;3.530335
2590;2.392275;3.404434;-0.402273;3.066318;-1.554002;-0.728959;0.246138;3.682693;-3.926586;-0.374280
2600;1.743756;0.232858;0.680046;1.585111;-1.551305;-0.167375;-0.185524;-0.041707;-1.393363;1.265333
2610;0.875188;-1.503947;0.839666;0.712718;-4.029505;2.204080;-1.549327;-0.873037;-3.601988;1.007828
2620;3.579116;0.196344;4.217836;0.081591;-2.426076;-0.879240;2.233051;1.479498;-2.503700;0.356357
2630;1.366032;0.242578;2.925656;-1.830542;-0.599778;1.349370;1.701487;0.864562;1.313766;2.829191
2640;1.852196;1.839779;-1.279251;-2.423133;-2.290989;2.812553;1.822149;-3.220004;-0.438749;2.539933
2650;0.721999;-1.016747;1.417466;-1.243045;0.023661;1.799929;3.000205;0.318358;0.133554;3.552194
2660;-0.456630;0.879842;-0.048347;1.361529;-0.145231;0.718310;2.048717;-2.455502;1.492627;0.795367
2670;-0.925581;-1.677084;-2.336889;0.563429;3.410201;-2.351593;1.681788;0.175535;1.688101;0.254699
2680;3.143270;-2.320276;-0.583257;1.514209;0.761851;-1.029326;-0.639849;-2.975259;2.317637;-0.357570
2690;-1.655237;-3.870185;-3.133243;0.267406;-0.727080;-3.574697;0.833286;-1.180282;1.027649;0.025627
2700;-0.783672;-0.246867;-1.917680;0.773080;0.544601;-0.344176;-1.286582;-1.629676;-1.662292;1.484302
2710;-2.497999;0.817487;-3.350643;-2.901834;-0.626707;-3.201401;-0.352155;0.453020;-0.200683;-0.429330
2720;0.133992;-0.172692;-3.061156;-1.411425;-2.083279;-2.328731;2.119411;-1.427459;4.297253;0.251937
2730;-1.888910;-0.808776;-1.748366;-1.939098;-4.877986;-2.615195;-1.531770;1.472248;-0.587127;0.168782
2740;-0.387760;2.448142;-0.912332;-1.209307;-0.707277;0.336995;-0.696425;1.463341;-0.179942;-2.193983
2750;-3.186520;0.913512;-2.191669;0.526354;-0.610463;0.800525;2.317449;1.146379;0.535076;-1.376319
2760;-3.410439;3.555461;1.770695;-0.853236;1.211894;3.204183;-0.312733;0.575678;0.588890;-0.909159
2770;-1.662091;0.511317;1.535958;1.472447;0.468853;2.228929;-0.395465;1.614928;-2.072674;0.643423
2780;0.085581;2.895315;1.907102;0.665117;0.850418;1.859997;0.092046;0.780084;0.455619;-2.147819
2790;0.971366;1.631788;2.175816;2.271727;1.333720;-0.931875;0.872003;-0.381125;-0.780577;-0.873585
2800;0.412453;0.617104;0.090814;-1.254293;0.844541;-1.888172;-0.274850;-2.416059;-1.046026;-0.116086
2810;0.180814;1.513420;-0.215612;2.798944;-0.235600;-2.441233;-1.848439;-1.152736;0.244490;1.371316
2820;0.987641;0.490622;-3.027347;-2.318763;0.308668;-2.702438;-1.140733;-1.861733;-1.737050;-1.712418
2830;-1.351666;-1.959426;-1.163909;-2.524994;1.358557;1.919867;1.697995;-1.303813;-4.712821;-1.056990
2840;0.501562;0.992855;-4.606139;-3.598238;-1.608200;0.248521;-0.180446;-4.725144;-2.133317;-0.000827
2850;3.180613;-2.039398;-1.884629;-0.412035;-3.865386;-1.234401;1.058850;0.826812;1.148768;-2.208114
2860;4.941872;-2.125492;-0.688674;2.106182;-1.384526;2.441578;-0.899049;-4.661118;-2.684922;0.152209
2870;0.169174;-1.993796;-2.680251;0.330998;-1.731331;3.776015;-1.524056;-1.467309;4.251218;-1.831423
2880;1.495916;-2.205647;-0.671387;0.679400;1.259427;1.679785;-1.387899;-1.960153;1.413329;-1.386706
2890;-1.591131;-0.118103;-3.642247;-0.294660;1.724430;0.023620;-2.444900;1.312004;0.583927;-3.921097
2900;-2.342067;-1.549316;-2.378037;4.071851;-0.307783;-0.013753;-1.207704;0.526930;0.248291;-3.805171
2910;-1.661236;-1.190469;0.021625;-3.183435;1.623163;-2.352181;-3.839547;2.765343;-1.189764;-3.076311
2920;-2.355316;-0.520812;-0.976803;-3.668912;1.905273;-2.809535;-0.409977;0.590829;0.117722;-1.733429
2930;-1.470146;-2.877516;1.570607;3.247454;2.753139;-1.391329;3.065114;-0.397639;2.388210;-1.135757
2940;-0.711639;-3.950197;2.731389;-0.345363;-0.868875;-0.825191;-2.466364;1.309818;2.946975;-3.636942
2950;-4.023652;1.746581;-1.497658;0.183988;1.440474;-1.575611;0.355573;1.528980;0.595322;0.236466
2960;0.205185;-1.258877;0.999988;2.153132;-0.959336;1.152402;-0.474188;-3.313153;1.469788;-1.648274
2970;0.524523;-0.775350;3.305682;1.020364;-0.057919;3.150240;-0.068644;-0.495114;-1.857320;0.668348
2980;1.167148;-1.662807;0.351494;1.748786;-2.828732;0.945729;2.111176;-2.432172;-1.831097;-2.528594
2990;2.327583;1.879774;3.360358;1.008089;-2.420116;2.135715;-0.466442;-2.270156;2.011503;0.337650
3000;-0.422188;-0.561862;0.085592;0.475861;-0.953924;-0.111836;-0.710475;-3.576601;-1.594541;-3.929927
3010;-0.133410;2.169715;-0.810482;-3.052477;-0.752675;1.466015;-0.303980;-0.047883;-2.454049;-4.732488
3020;-1.053575;2.480837;-1.729961;-2.930626;0.664714;-2.879590;0.496179;-3.462043;-1.884018;0.248326
3030;-1.229034;0.360808;-0.164641;-0.036919;2.030594;-2.785525;0.497787;1.720504;-2.239067;-3.422962
3040;0.822480;0.553951;0.535505;-1.049950;0.883511;-2.154078;-0.166029;1.563267;-2.405095;-0.530085
3050;0.367564;2.290478;-2.056473;1.607760;-1.470722;-3.976585;1.050362;1.777632;-2.102347;-2.166363
3060;-2.860057;2.402452;-1.641558;-1.261153;-0.716867;-3.997928;3.014795;-1.065558;-1.226790;1.836372
3070;0.819625;-1.292723;-1.359377;1.634587;-3.420036;1.985537;4.505539;0.347371;-3.573083;-0.183601
3080;-2.755694;-0.298474;-2.996852;-0.530410;-1.108728;1.249220;2.435882;1.480705;-2.268181;-0.547851
3090;0.770804;-0.978469;-1.919091;-2.442344;-1.843982;1.420918;-0.263657;4.179821;0.432857;0.550273
3100;-0.250941;-2.272810;0.501577;-1.523245;1.529949;3.372033;2.834188;2.584786;-0.912257;-0.617794
3110;1.713866;0.268705;1.469564;-0.641037;-0.629868;-0.108494;2.099619;3.662268;2.212759;-0.238616
3120;0.262864;-1.211895;1.893285;1.898920;-0.014688;3.429760;0.236902;0.108839;0.332886;-0.879022
3130;-0.998794;0.264588;1.277388;-3.933207;-0.278828;2.368947;0.150254;0.721668;-2.033829;-1.209724
3140;-1.796217;-0.581094;2.387491;0.353850;0.337707;-0.359498;1.712373;-2.794676;-1.024722;-2.918103
3150;-2.762221;-3.139277;0.646652;0.488491;-0.053938;-4.088202;2.498777;-0.854939;-0.111697;1.861634
3160;-0.814536;-3.673695;-0.855400;2.725372;0.877140;-0.990935;2.043084;-0.389841;0.521428;-0.133290
3170;-3.440142;2.330652;0.129531;2.089314;-0.337613;-1.940667;-1.069955;-1.697528;0.023152;1.094379
3180;1.048236;-0.173449;1.800245;4.169203;1.222671;-2.340415;-1.563398;-2.576943;2.158031;0.016059
3190;-0.445116;-1.599661;-0.375199;0.001657;-0.618178;-0.492500;-2.774700;-0.926611;1.701136;-1.275313
3200;2.268406;-1.188617;-0.554644;-3.168672;-0.401671;2.645028;-3.658078;-0.574534;2.434027;0.048233
3210;0.061653;1.648541;-2.748739;-4.451236;-1.790048;-0.279594;-0.470916;-3.409935;2.030309;-1.502720
3220;1.449851;-0.568339;-1.745820;-2.827275;-4.122470;0.977659;-3.368500;-3.085123;1.951358;-1.320249
3230;-0.621054;0.903450;-1.720903;-5.283159;-3.209782;0.261097;-3.367884;-1.794847;0.461326;0.755920
3240;-1.224508;1.954324;0.242911;-1.209695;-0.328757;-0.492334;-1.639842;1.005061;1.463912;-1.279511
3250;1.397872;-0.072304;-0.549293;1.637390;-0.658369;-1.467557;-2.002514;-0.809127;-0.168761;0.121481
3260;-4.552232;2.369851;0.373625;0.734421;1.500107;-0.530414;-2.922079;0.765891;1.942830;0.280823
3270;-2.666290;-1.688757;1.656727;1.878275;1.562089;-2.422675;0.494808;0.179320;-0.332677;1.019779
3280;1.407813;0.107739;0.265393;2.215096;4.091679;-3.700691;0.143592;1.043221;2.858420;0.177152
3290;-0.738538;-2.575846;0.016923;-2.040699;-0.318091;-1.416540;1.754595;0.394740;-1.170945;-1.213093
3300;3.446967;-1.947868;-1.851300;-2.115701;-0.433204;0.455747;-2.410025;2.370173;3.071646;-2.125174
3310;-0.957662;-2.563974;0.554843;-3.540610;1.268849;-0.502233;1.255381;1.296805;-0.214862;2.525424
3320;-1.262941;-1.183005;-0.752169;-4.255451;-0.058185;0.800068;0.914089;-1.944745;-1.190896;2.362757
3330;1.107049;-2.484227;0.364008;1.125457;1.457644;3.034585;-1.034155;2.448985;1.401924;-0.876389
3340;-0.231922;-1.742792;-1.871254;0.346333;-0.730546;2.317387;-0.228459;-2.084441;1.646604;-0.738910
3350;-4.163780;0.420127;-2.877465;-0.216983;-0.484282;0.436873;2.684239;2.091486;-1.215737;0.597188
3360;-2.578048;-0.777230;-1.965810;0.701640;-0.928288;1.134335;-0.396407;-0.492433;1.986937;0.466518
3370;-3.486971;-1.396399;-3.315185;2.740911;-1.718905;1.555120;-0.878871;-1.960924;-1.104167;-0.220793
3380;1.970369;0.736571;-2.605092;-0.910259;3.258472;2.049960;-1.665449;-2.439683;-0.511652;1.892352
3390;2.589814;0.792084;-2.448859;-1.481912;1.861891;-2.477987;-0.330696;-0.858424;0.430284;-1.498410
3400;0.998943;2.842143;-1.079747;-0.461864;4.015362;-1.576937;-2.751980;-4.601656;-3.038888;3.948245
3410;-2.372904;0.346387;-1.699790;-2.179655;0.997584;2.097064;1.930955;-2.033998;-0.421999;1.882263
3420;-1.388762;0.653224;0.500499;-1.341405;0.674003;-3.138267;-4.185161;-0.407990;-1.450839;2.648031
3430;-0.579872;3.097508;0.938453;0.082504;0.879320;-4.989773;-0.375431;-0.884812;-2.215179;-0.123490
3440;-2.889332;1.007251;0.357298;-1.530040;-1.390231;1.711546;-1.817665;0.038342;-2.217668;0.048845
3450;-2.134367;0.220311;0.682447;-0.476804;2.151603;1.902371;-1.510251;-0.460450;-3.238992;1.621119
3460;-3.764806;2.094331;-1.627277;1.848215;-3.229007;0.006688;3.112473;-1.526615;-2.216945;2.222957
3470;1.648827;-2.689778;-0.107716;2.657021;-0.814815;1.955029;-0.790767;-0.531037;-2.157575;-2.296318
3480;-1.145834;-1.990824;1.944086;1.156798;-2.745017;2.220309;1.538552;0.816348;-3.406565;1.806457
3490;-0.310479;-2.215166;0.344679;-2.475393;-3.875138;1.709652;1.993865;0.438123;-2.090702;1.267880
3500;-0.290182;-1.444348;0.732187;-2.620024;-1.919781;0.760793;2.491551;0.850180;-1.062662;1.457386
3510;0.571100;-2.089545;-1.674201;-3.671868;2.424521;-0.757984;0.728375;3.009136;-1.102934;0.240275
3520;-3.947766;-0.794666;-3.788396;-0.152566;1.419466;2.045086;2.817274;0.133581;-1.203385;1.070521
3530;-1.882892;-1.279733;-4.464541;-0.722362;1.591620;1.780968;-0.795785;2.316242;-1.756051;1.399989
3540;-2.441152;-1.032573;-1.199938;0.161520;2.029358;-0.468043;-0.347033;3.482983;-5.098281;-1.649745
3550;0.618855;-3.330735;-1.429450;-0.043436;-0.398423;1.198948;-2.579859;0.631882;-1.872022;3.354171
3560;2.107705;-0.041870;0.501471;0.066755;3.846616;-5.204239;0.646639;2.771959;-0.566924;1.116356
3570;2.328384;-0.710559;-0.144264;1.547308;1.461450;0.789652;-3.324141;1.834210;0.711297;2.244343
3580;1.207310;2.557802;0.109786;-2.097959;-1.092344;-1.489424;-2.494419;1.235817;-4.092833;0.518775
3590;-0.450057;0.246287;1.737880;-3.577799;-0.779300;-1.273085;-2.383110;4.623419;-5.021701;1.442956
3600;1.270401;-1.207182;0.908612;-0.023277;-2.060575;-3.020473;0.947456;-0.540416;1.967001;-2.042709
3610;-1.536253;2.139996;0.681521;0.296891;-2.477246;-1.001185;-0.242148;0.795177;-1.438772;0.242654
3620;-1.911368;1.481069;1.677754;-2.965115;-3.434426;1.686646;-0.539870;-0.424498;-1.550735;-0.331712
3630;-3.713261;1.141808;-1.285340;-0.234774;-1.871195;-1.106975;0.999613;1.466777;2.343798;-0.061851
3640;-0.935547;-0.893249;-1.410685;1.918235;-2.101606;1.714722;0.119007;-0.387930;2.975335;0.949422
3650;-0.268205;0.617428;-1.077993;0.223542;-1.457756;2.075718;2.771159;1.677066;1.518957;-3.002998
3660;0.975951;-0.617177;-3.693213;1.310463;-0.987187;0.873812;-0.464216;-2.448748;3.120691;-0.952688
3670;2.750180;-0.471094;1.461550;-0.578633;0.261128;2.946053;-0.228537;1.689083;-3.330556;-0.161994
3680;0.673581;-0.999238;-2.593533;-2.157105;0.512911;2.333535;0.772696;-1.322895;2.135633;1.682032
3690;0.973645;-0.900798;2.447317;-5.079864;-2.651327;-0.285473;-2.148075;-0.413445;1.703031;-3.628199
3700;0.869791;-3.077536;1.422864;0.289125;1.908242;-0.505241;-1.802514;3.172622;0.572571;1.479315
3710;-0.824730;-2.631279;-1.029181;-0.797975;1.688273;-1.592486;-3.909089;0.534054;-1.019900;-4.667523
3720;0.950126;-1.089957;0.976400;-1.160848;-2.055892;-1.493389;-0.769957;2.428131;-2.636493;-2.412367
3730;-0.573436;-1.697888;0.622993;-0.652572;-1.520862;-2.537112;-3.478935;-0.045144;0.165051;-2.680268
3740;1.326857;-4.220224;-0.012471;0.470582;-0.378171;-3.377452;-2.514338;0.077211;2.459713;-0.647773
3750;0.874357;0.174194;0.566018;0.057086;-0.013965;-1.247079;-2.260409;0.692932;-1.248662;-0.768840
3760;-1.143227;-0.205867;-2.698720;1.963289;-2.066495;-0.471981;-0.357655;0.871429;3.849851;-2.972699
3770;3.001817;2.832907;-3.273276;0.136260;0.486940;0.306811;0.221270;0.176780;-0.218490;-4.409776
3780;1.867404;-0.043432;-0.069501;-0.477571;-2.556310;0.299297;2.218508;-0.485257;-0.215186;-1.489608
3790;0.733550;-0.323122;-3.368058;0.686266;-2.160764;1.876187;0.700195;-0.632047;-0.802367;-2.138052
3800;0.756813;2.713106;-2.075632;-0.046704;0.530145;1.878247;1.357923;-0.926223;-2.089965;-0.705299
3810;-3.349223;1.713981;-0.180760;-1.691550;0.516136;0.687787;-1.915104;3.391547;0.871528;-3.135192
3820;-2.404119;0.763548;2.094307;-0.388972;-0.798543;3.966645;1.491212;0.591560;-1.016839;-0.862015
3830;2.385049;-0.718378;2.989127;-1.680539;-0.286529;-0.266053;-0.454101;3.986380;-0.818150;1.686345
3840;3.054145;1.807542;-0.799961;-3.024274;-2.855518;-1.800842;-3.131870;-0.750323;-0.272049;-1.012447
3850;0.475569;0.799886;0.257009;-0.116267;-0.465955;-0.590784;-1.223638;0.962038;-2.417708;0.293330
3860;-1.601110;-1.711889;0.249529;0.362654;1.921014;-0.868400;-3.086069;-0.807492;-1.484262;0.319942
3870;-2.043700;-0.420028;0.362949;2.927640;2.971367;-0.329091;-3.015973;1.374865;-2.227398;-1.332368
3880;-1.944197;0.353738;1.139463;2.509947;3.259298;0.823357;-1.400076;-0.528177;-1.753090;-1.375939
3890;-2.757883;-0.972328;-1.090827;1.166070;-2.210314;-3.027208;1.169143;1.885865;0.306774;-1.052059
3900;-1.309188;-1.051109;-1.361914;-0.724677;0.922189;-2.211971;-1.358094;-1.101270;-1.120722;-2.336542
3910;-2.178444;-0.302235;-1.040676;-2.912197;-1.255912;-1.193555;-2.546379;-0.688317;0.514265;2.068611
3920;-2.275592;-2.302374;2.322312;-3.674681;-2.734342;-1.480274;0.419641;0.066094;-1.866499;0.415244
3930;-1.502817;-6.316472;1.289836;-0.184981;0.063521;0.497508;0.929165;0.237107;-0.604663;1.848170
3940;2.728178;-5.367171;-0.872910;-0.877281;0.134789;2.019881;2.454619;0.228376;-0.339023;0.216204
3950;-1.986699;-4.717651;-2.489592;-0.147049;-2.201702;0.824243;1.694274;2.324171;-0.357603;0.199481
3960;-0.261877;-2.051345;3.028711;-0.070936;-3.032247;2.765134;-0.069916;1.806239;-0.215577;1.119166
3970;1.777159;-0.743531;3.192943;3.289545;-4.247830;2.715083;2.158971;1.325541;0.441988;0.412653
3980;2.756861;-0.652890;1.945849;2.434725;-0.726522;1.083584;1.856318;1.695507;2.395414;-0.658842
3990;0.505956;1.118043;-0.890515;0.871359;-0.759716;-1.760313;2.071533;0.622614;-1.040683;-1.647872
4000;2.699147;0.847149;0.803541;1.840833;-2.333407;1.304124;-1.715219;2.658828;1.356494;-1.440365
4010;1.718336;0.797935;-0.993039;-1.565342;0.232050;1.101890;-1.062422;-0.382748;2.373135;-3.081490
4020;1.632404;1.992558;-2.815793;-3.705206;-0.965986;0.152134;0.633063;3.066105;4.525629;0.520712
4030;1.240055;-1.917126;-2.040886;-1.648763;0.224739;-0.575595;-1.233808;0.811718;0.187320;0.160578
4040;-4.845088;-1.266974;-2.145365;-3.753880;0.881430;-1.321334;-0.491767;-0.666502;-0.028489;-2.177508
4050;-3.651566;1.120318;1.618913;0.835141;-0.259401;-1.638950;-0.215767;-0.023546;0.393138;0.495663
4060;-2.344674;2.329806;1.273354;-1.072032;1.291673;-1.117139;-4.154130;0.273155;2.436059;-0.943116
4070;0.169092;3.095825;1.451046;1.912793;0.911302;1.274868;0.202735;0.371435;2.393744;0.371452
4080;1.179530;1.821801;1.720786;1.725670;-0.314218;-4.297672;-5.341347;0.187484;-1.313485;0.029209
4090;-1.496603;0.936443;0.552156;3.380655;-2.360521;-3.583772;-1.577195;2.437240;-0.488703;-1.065920
4100;-0.150760;-0.883822;0.043432;1.697722;-1.831662;-2.387310;-1.945173;4.505022;-0.345800;1.173778
4110;-0.033225;1.791618;1.705836;-2.405424;-1.416265;-0.509077;-1.641896;2.690391;3.792186;-0.392377
4120;-0.233274;1.161029;-2.416859;-0.061157;0.761889;-0.311770;1.140031;1.225445;-0.678585;-1.347596
4130;0.405614;1.144677;-0.933101;-3.562034;-1.278546;-0.709514;0.492702;2.578794;-0.145706;2.369700
4140;3.820517;-0.265917;-1.017535;-3.145730;-1.267914;1.825933;1.760843;-1.542001;-0.990917;-0.145162
4150;-1.665868;-2.495423;-0.990721;-2.462415;-2.247270;0.219026;-0.592816;-0.002687;-1.589460;-2.326718
4160;0.336314;-4.751923;-0.005894;-0.120413;-1.322998;-1.621757;4.111610;-0.240895;-0.799650;4.671751
4170;-1.035135;-3.061770;-1.606844;1.359035;0.226528;1.678973;-1.322333;-1.316823;-2.539991;-1.135107
4180;2.243223;-2.277242;-1.060151;-1.152581;2.707389;4.038623;-0.691014;0.852566;-3.573138;-0.712251
4190;-0.963856;-0.977111;0.205892;5.012098;-0.039561;3.410450;1.015915;-1.758328;-6.322107;-1.189883
4200;-2.556248;0.184708;-0.068397;1.805762;0.503632;2.775948;-1.514359;-0.751990;-0.352369;-0.596724
4210;-2.077908;-0.679744;0.049036;-2.417527;-0.116233;1.566374;5.507051;0.915590;-1.379529;2.349690
4220;-0.213129;-3.360908;2.967959;-0.134640;-0.006622;0.827289;3.840612;-0.698095;-2.774575;2.680302
4230;0.368745;0.465690;1.920013;-0.337747;1.480787;-0.898530;0.561945;0.228717;-1.665684;2.576403
4240;-0.802457;0.151202;-0.400563;-2.678975;-1.065312;-0.430204;-1.399511;-1.713407;-0.495499;1.209476
4250;-0.921868;-1.020694;-0.411665;-1.840411;-2.327966;1.769466;-0.251104;-3.901271;-3.204280;-0.047965
4260;-1.311358;3.487768;-1.612248;-3.715339;-1.178590;-1.469019;2.485934;-0.593658;-0.948594;0.683822
4270;0.383587;4.479083;-2.981672;-1.919912;-3.100179;-2.238278;3.817796;1.744092;0.559439;-0.896648
4280;-0.533888;1.816927;0.776965;3.799322;-1.112414;-1.153887;0.073422;-0.682313;1.101543;2.868135
4290;2.424931;1.910781;3.192045;2.944288;-1.099569;0.495447;0.725482;-2.242212;-0.918131;1.822682
4300;-0.172270;0.913473;0.220679;-0.526020;1.036564;-3.350774;1.235705;-1.259330;-0.900307;2.285483
