Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
4290;0.013123;0.239582;-0.007113;-0.112776;-0.084489;0.006702;0.136795;-0.056836;0.074093;0.020425
4300;-0.278883;0.111815;0.135275;-0.190767;-0.118402;0.119879;0.099720;0.079431;-0.157700;0.012979
4310;-0.138071;-0.020763;0.054952;0.101688;0.004740;0.019327;-0.011879;-0.074294;-0.263309;0.070359
4320;-0.282026;-0.071423;0.103962;-0.067304;0.169443;0.157747;0.137880;-0.014620;0.156087;-0.175727
4330;0.030636;0.065381;0.028883;-0.005942;-0.114911;0.070113;0.137614;0.026067;0.001971;0.104926
4340;-0.016704;-0.034221;-0.037170;-0.158113;-0.061179;0.097737;0.106590;-0.015803;-0.014581;0.008255
4350;0.023487;0.001989;-0.047064;0.063028;-0.077369;-0.165564;0.012269;-0.115370;0.224613;0.336830
4360;0.149547;0.045702;0.015820;0.050304;-0.015402;0.001970;-0.140396;-0.005537;-0.229658;0.040494
4370;-0.169392;0.062730;0.008309;-0.282023;0.059951;-0.018924;-0.200474;-0.081035;-0.021685;0.120209
4380;0.072368;0.022223;-0.036765;-0.029735;-0.025279;-0.186193;0.005923;-0.135324;0.072918;-0.021622
4390;-0.112560;0.010706;-0.032030;-0.009509;-0.016571;-0.078493;0.031156;-0.139177;-0.071342;-0.025934
4400;0.040585;0.017048;-0.215263;-0.074428;0.044151;-0.078072;0.085571;0.040744;0.033108;0.072717
4410;-0.114196;-0.103916;-0.040755;-0.070895;-0.097545;0.026823;0.057515;-0.173113;-0.049613;0.022410
4420;-0.032610;0.048372;0.168154;0.125940;0.013822;0.081715;-0.008663;0.039904;0.051958;0.147450
4430;0.060840;-0.000792;0.098952;-0.020996;-0.172346;0.054925;0.052762;-0.164393;-0.022846;-0.157237
4440;0.095472;0.143171;0.040755;0.056989;-0.140611;0.072381;-0.159533;-0.143779;-0.083063;0.035374
4450;-0.041322;-0.011098;0.066470;-0.119890;0.067852;-0.107655;-0.050372;-0.053332;0.290413;0.023593
4460;-0.177370;0.036869;-0.133442;0.016611;-0.211993;0.047529;0.244511;0.103190;-0.012202;-0.183328
4470;0.065972;0.117069;-0.006724;0.078695;0.025258;-0.044799;0.040932;0.080165;-0.103876;-0.014158
4480;0.044107;0.163042;0.258586;0.070002;0.275575;-0.072992;0.082323;-0.089705;-0.068840;-0.014172
4490;0.073964;0.003570;-0.034808;0.032796;0.047737;0.155060;-0.065354;0.033950;-0.053927;0.003148
4500;-0.060414;-0.023419;0.070893;-0.068408;0.125919;-0.144491;0.072092;-0.157873;0.046837;0.069633
4510;-0.046533;-0.106274;0.024136;-0.269464;0.057601;-0.128069;-0.081164;0.083358;0.035029;-0.104711
4520;0.025849;-0.023423;-0.070805;-0.068747;-0.000789;-0.120115;-0.070919;-0.026458;-0.058674;-0.022046
4530;0.085879;-0.032944;0.082318;0.019761;-0.015784;-0.112880;-0.034282;-0.275708;0.071673;0.097279
4540;0.083449;-0.053590;-0.021750;0.101989;0.009075;0.022150;0.037040;-0.098259;-0.045687;0.155024
4550;-0.016295;-0.071521;-0.108377;0.029628;-0.058002;0.144382;0.035905;0.005529;-0.109410;0.097668
4560;0.070339;0.123944;0.121886;0.049008;-0.043032;-0.057318;-0.039051;0.041451;0.130770;0.011816
4570;0.308553;0.059556;-0.210705;0.083771;-0.140844;-0.084135;-0.285310;0.061994;0.179080;0.104396
4580;-0.066353;0.022631;-0.069265;0.024123;0.076106;-0.144070;0.004336;-0.043787;-0.066963;0.101111
4590;0.036946;0.106823;-0.004747;0.170791;-0.026439;0.161283;-0.166835;0.202321;-0.058626;-0.013775
4600;-0.025421;0.102874;0.065302;-0.058874;0.090779;-0.118193;-0.010656;0.001577;0.037408;-0.088163
4610;-0.001192;-0.099235;0.081491;-0.063983;-0.014978;-0.043767;0.045363;0.099019;-0.027564;0.027939
4620;-0.032963;-0.085671;0.055775;0.156834;-0.161860;0.107649;0.092737;0.078462;0.010633;-0.120356
4630;0.161674;0.017074;-0.024133;0.064390;-0.083997;0.052436;-0.005916;0.152269;0.271698;-0.014167
4640;0.046890;0.059540;-0.128653;-0.129514;0.007895;-0.062678;-0.176714;-0.177483;-0.016146;-0.128707
4650;-0.011932;-0.013491;-0.113539;-0.129955;-0.011832;-0.096640;-0.009475;0.070961;0.100319;0.070821
4660;-0.009136;-0.184061;0.087369;-0.092391;-0.136187;-0.099657;-0.076166;0.145833;0.011827;-0.095580
4670;-0.048854;0.034907;-0.058953;-0.028847;-0.001973;-0.025649;0.059658;0.144284;0.082673;0.048340
4680;0.020270;0.020228;0.011075;-0.034783;-0.076098;0.089816;0.060813;0.022487;-0.073653;-0.058602
4690;-0.099393;-0.017062;-0.123419;-0.158781;-0.002762;0.032724;0.013035;-0.101398;0.209412;0.009828
4700;-0.055623;-0.081398;-0.024125;0.123240;-0.066291;0.051637;-0.048534;0.130603;-0.177531;0.005510
4710;0.070351;0.022213;0.040767;0.144205;-0.028794;0.050869;-0.029981;0.029990;0.008266;-0.075505
4720;0.042563;-0.074219;0.024146;0.092825;-0.075757;0.134782;0.018547;-0.009866;0.053946;-0.232040
4730;-0.045328;-0.197228;0.015437;0.075948;0.017372;0.091464;-0.024468;-0.036670;-0.104601;0.112418
4740;-0.025035;0.065075;-0.135849;0.039176;0.033152;-0.014197;0.044983;0.141268;-0.043289;-0.077041
4750;-0.011943;0.182208;0.064970;0.065207;-0.146122;-0.008280;-0.049663;-0.103890;-0.304520;0.065298
4760;0.104175;-0.022243;0.044757;-0.073151;0.110981;-0.035862;0.059568;-0.143405;0.062178;0.123509
4770;0.248594;-0.059976;-0.013471;-0.293476;0.094296;0.036260;0.067065;0.059669;-0.224072;0.097084
4780;-0.050105;-0.046880;-0.013875;0.171590;0.015798;-0.109611;0.001971;0.172221;-0.076386;-0.061715
4790;-0.120204;0.106404;-0.133541;0.036400;0.007503;-0.001972;0.005516;-0.088158;0.100353;0.021249
4800;0.041407;-0.091365;-0.055525;-0.057348;0.125556;0.043768;-0.035453;0.158477;-0.005119;-0.046412
4810;0.041457;0.079394;0.018250;-0.090208;0.157912;0.241192;0.072550;0.031216;-0.060602;-0.097900
4820;0.104188;-0.214157;0.151388;0.144358;-0.026449;0.052467;0.174623;-0.195483;-0.031098;0.178965
4830;0.151394;-0.030575;0.068962;0.178129;-0.007500;0.090721;-0.220748;0.060445;0.105954;0.059772
4840;0.085208;0.074731;0.123995;0.110443;-0.106584;0.195962;0.033908;-0.117225;-0.054724;0.072409
4850;0.014809;-0.085430;-0.019800;0.087057;0.038670;-0.112058;0.044917;0.044616;-0.034262;0.080629
4860;-0.146989;0.044914;-0.177537;0.016613;0.093165;-0.081241;-0.009464;0.206421;0.088251;0.025970
4870;0.063324;0.038135;0.010299;-0.151129;0.075089;0.044975;-0.191680;-0.128674;-0.103997;0.088892
4880;-0.065810;0.175181;0.040415;0.022565;0.129634;0.067842;-0.022442;0.016578;0.105981;-0.041676
4890;0.018840;0.080282;-0.010308;0.097336;-0.095613;-0.007884;0.004729;0.267516;0.359833;-0.096314
4900;0.058535;0.001985;-0.004753;0.018196;0.042295;-0.059578;-0.205537;-0.184952;0.006309;-0.113327
4910;-0.197141;0.089258;0.141120;-0.034787;0.013833;-0.151150;0.110379;0.123018;-0.086332;-0.068805
4920;0.001602;-0.049627;0.057877;0.071992;0.142310;-0.019332;0.046108;0.118373;0.033109;0.051519
4930;-0.163756;0.177683;0.126781;-0.038331;-0.003556;0.108534;-0.051642;-0.009867;-0.085215;-0.106150
4940;-0.027613;0.030159;-0.083168;0.129582;-0.114923;-0.007900;0.006303;0.286815;-0.032756;0.023201
4950;-0.024425;0.092074;0.073264;0.054901;-0.010658;0.129091;-0.096507;-0.077292;0.025643;-0.203043
4960;-0.160112;0.106324;-0.004356;0.103566;-0.072668;0.034333;-0.022868;0.011439;-0.204636;0.114464
4970;-0.079373;0.083273;0.120745;0.086480;0.083334;0.026062;0.101699;0.237891;-0.099744;0.028714
4980;0.081462;-0.021420;0.144063;0.113640;-0.016187;0.082976;0.019711;-0.115645;0.108799;0.018105
4990;-0.057402;-0.091665;0.033248;-0.204164;0.157438;-0.081863;0.029164;0.029230;0.006307;-0.036596
5000;0.081491;-0.059472;-0.004753;0.074600;0.069829;0.045849;0.154167;0.148969;-0.110423;0.012978
